% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
640 +3.976453479e+04 +3.976453479e+04 +3.993671479e+04 +3.993671479e+04 -1.9538e-01 -3.2262e+00 +2.7301e+00 -1.8200e+00 -3.0383e+00 -3.2545e+00 -4.5113e+00 +3.8801e+00 -1.3551e+00 -1.1009e+00 -9.8269e-01 -4.4152e+00 -3.1909e+00 +2.8662e+00 +1.9813e+00 -1.6782e+00 +1.0610e+00 +3.5154e+00 +9.6384e-01 -1.1172e+00
% function evaluation | noise-free fitness - Fopt (-3.181900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.665965211e+05 +1.665965211e+05 +1.662783311e+05 +1.662783311e+05 -2.2524e+00 -8.9609e-01 +3.3074e+00 -6.9756e-01 -4.4171e+00 +4.0390e+00 +2.9186e+00 -3.1041e+00 -3.9715e+00 +1.3892e+00 +4.1531e-01 +4.5030e+00 +2.8161e+00 -3.1044e+00 +2.9782e+00 +3.8999e+00 -1.5778e+00 -3.0252e-01 +1.6976e+00 -4.8663e+00
2 +1.339714500e+05 +1.339714500e+05 +1.336532600e+05 +1.336532600e+05 +1.8761e-01 +4.6383e+00 +2.4099e+00 -3.8439e+00 -6.2631e-01 +2.3807e+00 -3.4817e+00 +2.8208e+00 +1.2263e+00 -4.9883e+00 +1.8333e+00 +4.0802e+00 +3.3396e+00 -3.3060e+00 +2.5663e+00 +4.6334e+00 +2.6852e+00 +1.1029e+00 +3.0215e+00 +3.1508e+00
8 +5.096541345e+04 +5.096541345e+04 +5.064722345e+04 +5.064722345e+04 -4.3666e+00 -1.3781e+00 +4.9259e+00 +8.8240e-01 -9.9882e-01 +3.2353e+00 -2.9787e+00 -1.1333e+00 +6.5389e-01 +1.7229e+00 -3.2898e+00 -1.5723e+00 -7.4079e-01 -1.0562e+00 -1.2799e-01 +1.3832e+00 +3.0982e+00 -8.7098e-01 +3.0205e+00 +1.6059e+00
146 +3.434055282e+04 +3.434055282e+04 +3.402236282e+04 +3.402236282e+04 -1.1301e+00 -3.1812e+00 +4.3610e+00 +3.9463e+00 -2.3182e+00 +2.8549e+00 -1.5410e+00 -4.7504e+00 -3.2298e+00 -1.4100e+00 -1.4454e-01 +1.8550e+00 -3.9307e+00 -3.1649e+00 +3.0163e-01 +4.0604e+00 -1.7217e+00 -6.5447e-02 +1.2810e+00 +3.8459e+00
1100 +1.628859390e+04 +1.628859390e+04 +1.597040390e+04 +1.597040390e+04 -5.1746e-05 -4.0000e+00 +2.3322e+00 +3.9819e+00 -2.7074e+00 +2.0000e+00 -8.3938e-01 -2.5000e+00 -4.0000e+00 -6.2500e-02 -1.0681e-04 +7.5104e-05 -3.0000e+00 -3.0296e+00 +1.8399e-01 +4.0000e+00 -7.2929e-01 -1.2376e+00 +4.5776e-05 +3.3777e+00
% function evaluation | noise-free fitness - Fopt (-5.276000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.131589987e+05 +1.131589987e+05 +1.131062387e+05 +1.131062387e+05 -4.6129e+00 +4.8692e+00 -4.9637e+00 -2.1780e-02 +4.6281e-01 +4.2871e+00 +1.0260e+00 +8.7274e-01 +2.0972e+00 +1.8194e+00 +2.8902e+00 +1.2044e+00 +4.4863e-01 -4.8003e+00 +7.6644e-01 -3.6547e+00 +2.9431e+00 +1.1296e+00 +8.9283e-01 -3.1472e+00
9 +5.406811158e+04 +5.406811158e+04 +5.401535158e+04 +5.401535158e+04 +1.1617e+00 -3.7393e-01 -3.1365e+00 +2.3585e+00 -3.4261e+00 +6.8885e-01 -1.1335e+00 +2.1948e+00 -3.5007e+00 +1.4677e+00 +2.2321e+00 -6.1903e-01 -1.3105e-01 +1.9233e+00 +1.4773e+00 -3.5036e+00 +2.3561e+00 +2.7311e+00 +1.4667e+00 -4.2778e+00
77 +2.642995652e+04 +2.642995652e+04 +2.637719652e+04 +2.637719652e+04 -4.9176e+00 -7.7161e-01 -2.9607e+00 +4.0634e+00 +4.0247e+00 -3.3061e+00 +4.6535e+00 -1.8555e+00 -2.0647e+00 -2.0862e+00 -6.6403e-01 +9.7443e-01 +7.6402e-01 +1.4433e+00 +3.3080e+00 +3.7736e-01 -6.4906e-01 +1.6763e+00 -2.5661e-01 -3.0206e+00
828 +2.109043150e+04 +2.109043150e+04 +2.103767150e+04 +2.103767150e+04 +4.9176e+00 -7.7161e-01 +1.0689e-308 +9.4609e-10 -9.3706e-10 -3.3061e+00 -1.0835e-09 +1.8555e+00 +4.8073e-10 -2.0862e+00 -1.5865e-299 -2.3281e-299 -1.8254e-299 +3.4484e-299 +1.4552e-308 -9.0157e-300 -1.5507e-299 -4.0050e-299 -6.1308e-300 -3.0206e+00
