% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.265006951e+07 +2.265006951e+07 +2.265001388e+07 +2.265001388e+07 +6.7256e-01 +2.0369e+00 +4.0657e+00 -1.7692e+00 +1.2382e+00 +2.4114e+00 -2.9819e+00 -2.0126e+00 -2.1241e+00 +3.8436e+00 -4.1137e+00 -1.9528e+00 +2.8780e+00 -3.1539e+00 +3.8318e+00 -3.1483e+00 -3.2949e+00 +1.0501e+00 -2.0438e+00 -1.3307e+00
6 +2.702098586e+06 +2.702098586e+06 +2.702042956e+06 +2.702042956e+06 -1.9409e-01 -3.9253e+00 -4.6502e+00 +2.8174e+00 +3.1315e+00 -3.2906e+00 -3.4975e+00 -4.4518e+00 +2.2692e+00 +4.0573e+00 -4.5480e+00 +2.8241e+00 +1.5038e+00 -1.3233e+00 +6.0640e-01 +3.8092e+00 +3.6025e+00 -4.9606e+00 +3.0279e+00 +5.7072e-01
155 +2.345754717e+06 +2.345754717e+06 +2.345699087e+06 +2.345699087e+06 -1.5125e+00 -9.3991e-01 -2.5416e+00 +1.0785e+00 +8.2280e-01 +1.7042e+00 +1.2662e+00 +2.5334e+00 -1.7260e+00 +2.4564e+00 -4.3373e+00 -1.3945e+00 -3.6155e+00 +3.1801e+00 +1.1694e+00 +3.3123e+00 +3.7509e+00 -8.4069e-01 +2.2750e+00 +7.0570e-01
% function evaluation | noise-free fitness - Fopt (3.460000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.190801267e+07 +5.190801267e+07 +5.190804727e+07 +5.190804727e+07 -4.9559e+00 +3.0793e-01 -2.0273e+00 -3.4786e+00 -8.9665e-01 -1.3491e+00 -2.6848e+00 +4.9465e+00 -4.7441e-01 -2.6199e+00 +4.2258e-01 -4.6745e+00 +4.8760e+00 -3.4023e+00 +2.3027e+00 -2.1736e+00 -2.1377e+00 -2.4277e+00 +4.5858e+00 -1.9915e+00
2 +1.812157468e+07 +1.812157468e+07 +1.812160928e+07 +1.812160928e+07 +3.7989e-01 +5.0709e-01 +4.1476e+00 -2.0792e-01 +3.7282e+00 +4.7579e+00 +1.4089e-01 -4.0437e+00 +1.7425e+00 -9.5010e-01 -2.4801e+00 -3.4304e+00 -3.8562e+00 +4.8367e+00 +3.4233e+00 +5.2286e-01 +3.6960e+00 +3.6385e+00 +4.0881e+00 +4.2232e+00
3 +1.527364686e+07 +1.527364686e+07 +1.527368146e+07 +1.527368146e+07 -2.4626e+00 -4.1996e+00 -1.6069e-02 -2.7153e-01 -8.1066e-01 -3.7855e+00 -3.5149e-01 +3.7073e+00 -4.7982e+00 +4.4901e+00 -4.4500e+00 +3.0035e+00 +2.1865e+00 +4.2549e+00 +1.5266e+00 +1.6317e+00 +1.8727e+00 +2.7102e+00 -2.6957e+00 -4.3521e-01
10 +4.775182781e+06 +4.775182781e+06 +4.775217381e+06 +4.775217381e+06 +4.9714e+00 -3.4390e+00 +3.0984e-01 +2.7933e+00 +1.5305e-01 -1.1091e+00 +3.2843e+00 +1.2642e+00 -3.1599e+00 +4.8410e+00 -2.6789e+00 +2.4334e+00 +2.7526e-01 -2.0146e+00 +4.9567e-01 -4.2560e+00 -2.8160e-01 +1.0527e+00 -3.1426e-01 +4.1451e+00
71 +1.289972213e+06 +1.289972213e+06 +1.290006813e+06 +1.290006813e+06 -5.7057e-01 -2.0300e-01 +3.5939e+00 -3.4646e+00 -4.7297e+00 +4.7032e+00 +3.3208e+00 -1.9197e+00 +1.3797e+00 -2.0698e+00 +2.2022e+00 +6.5216e-01 +1.2318e+00 +4.5460e+00 -6.2364e-01 -2.8562e+00 +7.7722e-01 +1.3313e+00 -1.3545e+00 +3.1648e+00
% function evaluation | noise-free fitness - Fopt (8.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.816885609e+06 +6.816885609e+06 +6.816973769e+06 +6.816973769e+06 +2.8711e+00 -4.9651e+00 +3.4997e-01 -1.6769e+00 +4.2894e+00 +2.9329e+00 +1.4154e+00 -1.9733e+00 +4.8779e+00 -3.1779e+00 -2.7066e+00 +4.0786e+00 -1.5394e+00 +4.1003e+00 -1.0332e+00 +9.3238e-01 -2.9040e+00 -3.8084e+00 +4.1936e+00 -1.4953e+00
4 +2.373824828e+06 +2.373824828e+06 +2.373912988e+06 +2.373912988e+06 -3.0460e+00 -2.6902e+00 +7.4978e-01 -2.5824e+00 -3.1140e+00 -6.8662e-01 -3.3372e+00 -1.6859e+00 -1.6604e-01 +1.2226e+00 -3.6240e+00 -1.1225e+00 +3.2593e+00 -9.3101e-01 +1.5767e+00 -3.8613e+00 +4.0929e+00 -4.9325e+00 +1.4452e+00 -5.5140e-02
60 +1.128264289e+06 +1.128264289e+06 +1.128352449e+06 +1.128352449e+06 +3.1996e+00 -3.8595e+00 +1.1337e+00 -2.4717e-01 -1.7599e+00 +3.9836e+00 -3.7103e+00 -3.1370e+00 -1.0935e-01 -3.2525e+00 +1.0971e+00 -3.3482e+00 +3.8000e+00 +3.2390e+00 -1.2209e+00 -3.6111e+00 -1.2312e-01 -3.8302e+00 +1.7062e+00 -1.0349e+00
742 +5.944238645e+05 +5.944238645e+05 +5.945120245e+05 +5.945120245e+05 -4.6415e+00 -3.4917e+00 +1.1258e+00 -5.0000e+00 +5.5313e-01 -3.9349e+00 -4.4202e+00 +1.1401e+00 -4.0674e+00 -4.0045e-01 -1.0577e+00 +1.0968e+00 -3.0417e+00 -4.1403e+00 +5.2228e-01 -5.4524e-01 +6.2623e-01 -5.0000e+00 +1.7528e+00 -5.1095e-01
% function evaluation | noise-free fitness - Fopt (-1.866200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.815404305e+07 +2.815404305e+07 +2.815385643e+07 +2.815385643e+07 +6.9469e-01 +1.8973e+00 +5.0009e-01 -4.2691e+00 -8.4425e-01 +2.9501e+00 +2.6858e+00 -3.3613e+00 -4.5513e+00 -9.5825e-01 -4.2413e+00 -1.8530e+00 +3.8663e+00 -2.0438e+00 +7.0287e-01 -3.7638e-01 +3.5223e+00 -3.0858e+00 +2.6332e+00 +1.9128e+00
2 +2.315545324e+07 +2.315545324e+07 +2.315526662e+07 +2.315526662e+07 +2.0658e+00 +4.1870e+00 +3.6563e+00 -1.0788e+00 -9.0737e-01 -4.8083e+00 +4.0311e+00 -1.9571e+00 +2.5034e+00 +4.4135e+00 +3.6201e-01 +3.6630e+00 +4.7116e+00 -1.8742e+00 +2.0082e+00 -4.1655e+00 -3.8289e+00 +2.4687e+00 +6.9404e-01 -1.9261e+00
6 +1.565574757e+07 +1.565574757e+07 +1.565556095e+07 +1.565556095e+07 +2.3839e+00 -2.0121e+00 -3.5837e+00 -4.4632e+00 -3.0498e+00 +4.1504e+00 -1.0472e+00 +4.5113e+00 -4.7901e+00 -1.2040e+00 -2.0920e-02 -1.0631e+00 +2.3888e+00 +3.2734e+00 +3.4835e+00 -2.1043e+00 +4.4373e+00 -2.4798e+00 -4.8300e+00 +4.4427e+00
12 +4.957261142e+06 +4.957261142e+06 +4.957074522e+06 +4.957074522e+06 -4.5245e-01 -1.1378e+00 +3.8536e+00 +1.0705e+00 -2.4715e+00 -4.5589e+00 +1.5435e+00 -1.2798e+00 +3.9575e+00 +1.0233e+00 +3.0619e+00 +3.7565e+00 -1.3087e+00 -3.8580e+00 -4.6488e+00 +1.5428e+00 +1.7346e+00 -1.5518e-01 -2.1531e+00 +1.4370e+00
55 +2.824709481e+06 +2.824709481e+06 +2.824522861e+06 +2.824522861e+06 -3.6161e+00 -4.8610e+00 -3.0046e-01 +4.2244e+00 +1.5018e+00 +1.3307e+00 +4.2640e+00 +1.1783e+00 -1.9721e+00 +2.7018e+00 +4.7682e+00 -3.2729e-01 -1.4051e+00 -4.0755e+00 +4.2279e+00 +2.2641e-01 +3.0908e+00 +1.2555e+00 -4.5047e+00 +1.0516e+00
184 +2.349685260e+06 +2.349685260e+06 +2.349498640e+06 +2.349498640e+06 +3.6453e+00 -4.6834e+00 +1.7614e+00 +3.1065e+00 +3.6191e+00 +7.2016e-01 +1.5617e+00 +3.4308e+00 +1.8176e+00 +4.9222e+00 -3.6683e+00 -4.7007e+00 -6.9285e-01 -2.0244e+00 +1.9466e+00 -1.9819e+00 +3.2718e+00 +5.0493e-01 -3.3402e+00 +8.5347e-01
