% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (1.737000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.956738417e+10 +1.956738417e+10 +1.956738419e+10 +1.956738419e+10 +1.0980e+00 +1.0649e+00 +1.7829e+00 +9.2750e-01 -7.0805e-01 -3.1137e+00 +7.5973e-01 -1.8218e+00 +1.5736e-01 +4.8421e+00 -1.0719e-01 +2.9363e+00 -2.8576e+00 -1.2767e+00 +2.1877e+00 -1.1486e+00 +3.2948e+00 -4.1082e+00 -1.7367e+00 -4.1235e+00
2 +9.020556661e+08 +9.020556661e+08 +9.020556835e+08 +9.020556835e+08 +4.3531e+00 +4.0423e+00 -8.1295e-01 +4.4695e+00 -8.8681e-02 +1.9757e+00 -5.5068e-01 +4.6362e+00 +4.7629e+00 +4.5670e-01 +4.6300e+00 +3.1867e+00 +1.4141e+00 +3.1273e+00 +4.1587e+00 -1.9949e+00 +1.8373e+00 +6.8959e-01 +2.6785e+00 -1.3182e+00
5 +5.452264365e+08 +5.452264365e+08 +5.452264539e+08 +5.452264539e+08 +3.7698e+00 +1.3596e+00 +3.9994e+00 +2.6452e+00 -1.5661e+00 -2.3987e+00 +1.5745e+00 +3.5845e+00 +3.7317e+00 -1.4695e+00 +2.9112e+00 +9.5983e-01 -1.7548e+00 -1.4194e+00 +9.9149e-01 +3.2228e-01 -3.4332e+00 +3.5634e+00 +2.8457e-01 +2.7792e+00
8 +2.408640988e+08 +2.408640988e+08 +2.408641162e+08 +2.408641162e+08 -4.2616e+00 +3.9994e+00 +1.9823e+00 -3.0663e+00 -4.6668e+00 +1.0388e+00 +1.7224e+00 +1.5953e+00 -4.4635e+00 -1.3902e+00 -1.6549e-01 +8.7466e-01 +1.8973e+00 +3.7352e-01 -2.6925e+00 -1.1249e+00 -3.1678e+00 +1.1682e+00 -3.2635e+00 +2.8213e+00
928 +1.349553311e+08 +1.349553311e+08 +1.349553485e+08 +1.349553485e+08 +2.6655e+00 -6.0963e-01 -2.2341e+00 +2.1275e+00 +5.0591e-01 +0.0000e+00 +5.9741e-01 -1.5993e+00 +3.6032e-309 -4.1648e+00 +1.1627e+00 -1.7373e+00 +2.9685e+00 +0.0000e+00 -1.1357e-308 -2.3811e+00 +2.3832e+00 +8.4880e-314 -3.2697e+00 +2.6995e+00
637 +1.556207642e+08 +1.556207642e+08 +1.556207816e+08 +1.556207816e+08 -3.7655e+00 -1.2699e+00 -3.5557e+00 +1.7353e+00 -3.8705e+00 +3.2101e+00 +2.6802e+00 +2.7795e+00 +1.1593e+00 +3.3049e+00 -6.4898e-01 +1.4603e+00 +4.1138e+00 +4.6855e+00 -2.2300e+00 -2.2077e+00 -1.7738e-01 +1.9711e+00 -3.2316e-01 +1.1502e+00
% function evaluation | noise-free fitness - Fopt (1.541700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.868733750e+09 +2.868733750e+09 +2.868733904e+09 +2.868733904e+09 +1.4840e+00 +3.6056e+00 +4.1844e+00 +2.6621e+00 -5.1761e-01 -4.1529e+00 +4.5101e+00 +1.9381e+00 -1.8817e+00 -2.7716e+00 +1.8112e+00 -7.0683e-01 +5.2211e-01 +2.8142e+00 -4.7516e+00 -2.2993e+00 -5.3012e-01 -1.7575e+00 -2.2078e+00 +4.4172e+00
4 +9.478664537e+08 +9.478664537e+08 +9.478666079e+08 +9.478666079e+08 -3.5528e+00 -2.7609e+00 -1.0480e+00 -7.2714e-01 -3.6806e+00 -9.6551e-02 -1.5654e+00 +4.2364e-01 -4.0275e-01 -9.5346e-01 -4.7504e+00 +8.4909e-01 +2.6358e+00 -7.7338e-01 +1.6017e+00 +1.4303e+00 +2.9550e+00 +4.8481e+00 +4.4238e+00 +2.8754e+00
21 +4.139107498e+08 +4.139107498e+08 +4.139109040e+08 +4.139109040e+08 -3.9701e+00 +2.3953e+00 +3.2203e+00 +1.6936e+00 +2.6604e+00 -3.3366e+00 +2.4894e+00 +7.0650e-01 +4.5330e+00 -4.4255e+00 +2.1755e+00 -4.3938e+00 +4.5037e+00 +2.8491e+00 +3.4245e+00 +1.3893e+00 -4.1853e+00 -3.1831e+00 -3.3021e+00 +5.1338e-01
63 +3.333818214e+08 +3.333818214e+08 +3.333819755e+08 +3.333819755e+08 -2.2793e+00 +8.5779e-01 +3.7549e+00 -1.9544e+00 -4.5487e+00 -5.5164e-01 +2.6785e+00 -3.5012e+00 -2.4439e+00 -3.2497e+00 +2.1071e+00 -3.3983e+00 +4.7412e+00 -8.1695e-01 -1.4129e+00 -1.9303e+00 +1.1993e+00 -1.9664e+00 -3.1044e-01 -4.5329e+00
115 +2.332989193e+08 +2.332989193e+08 +2.332990734e+08 +2.332990734e+08 -4.7772e+00 +2.3351e+00 +3.0415e+00 +4.0438e+00 -1.8122e+00 -3.6651e+00 +2.6399e+00 +2.7663e-01 -1.6490e+00 +2.6997e+00 -2.8512e+00 -2.7660e+00 +2.6835e+00 +3.8123e+00 +3.8425e+00 +1.8341e+00 -2.9528e+00 +1.1906e+00 -3.3148e+00 -2.2174e+00
% function evaluation | noise-free fitness - Fopt (4.983000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.245042294e+08 +3.245042294e+08 +3.245042792e+08 +3.245042792e+08 -3.6054e+00 +2.1931e+00 +4.1321e+00 -3.8617e+00 -1.1323e+00 -3.7674e+00 +2.6073e+00 +4.1285e-01 +1.5960e+00 -1.1941e+00 -2.4161e+00 +1.4228e+00 +2.7273e+00 +4.8584e+00 +1.0214e+00 +1.1915e+00 +2.5886e+00 +2.2562e+00 +2.5172e+00 +4.5727e+00
34 +2.147727230e+08 +2.147727230e+08 +2.147727728e+08 +2.147727728e+08 -2.3023e+00 +9.4589e-01 +1.4276e+00 -4.5428e+00 +2.6573e+00 +4.0296e+00 -2.3927e+00 -3.9982e+00 -2.0270e+00 +2.4948e+00 +2.2052e+00 -1.4304e+00 +1.5369e+00 +1.4932e+00 +3.0410e-01 -1.7228e+00 -4.8935e-01 -4.4469e+00 -2.7984e+00 +1.5438e+00
54 +1.255292079e+08 +1.255292079e+08 +1.255292578e+08 +1.255292578e+08 +3.1605e-01 -4.0511e+00 -7.8721e-02 -2.6175e-01 +4.4646e+00 -4.7070e+00 -2.0805e+00 +3.6673e+00 -2.8698e+00 -1.4355e+00 +3.8176e+00 -2.0215e+00 +6.0193e-01 -3.6972e+00 +3.0666e+00 -2.9780e+00 +1.4108e+00 -3.4160e+00 -2.0774e+00 -3.8661e+00
894 +8.912433059e+07 +8.912433059e+07 +8.912438042e+07 +8.912438042e+07 +4.2977e-01 -4.5850e+00 -7.3535e-02 -4.6764e-01 +4.4159e+00 -5.0000e+00 -2.4291e+00 +2.7529e+00 -2.7951e+00 -1.7724e+00 +3.0554e+00 -2.4495e+00 +7.5862e-01 -2.2461e+00 +2.4167e+00 -2.2193e+00 +1.0914e+00 -2.5380e+00 -2.5586e+00 -2.4484e+00
