% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
20 +6.211275967e+06 +6.211275967e+06 +6.211161157e+06 +6.211161157e+06 +1.7876e+00 -4.8531e+00 +1.3066e+00 +2.9093e+00 -3.7062e+00 +1.3317e+00 +3.4330e+00 +2.4465e-01 -1.1051e+00 -3.6790e+00 -2.7846e+00 +3.4436e-01 +2.9420e+00 +1.0137e+00 -1.5997e+00 +1.1248e+00 +1.1348e+00 +1.6197e+00 -2.5392e-01 -2.1139e+00
39 +3.562864733e+06 +3.562864733e+06 +3.562749923e+06 +3.562749923e+06 -1.2594e+00 -3.6079e-01 +4.3465e+00 +3.6122e+00 -2.5522e+00 +1.2665e+00 -4.2213e+00 -3.6372e+00 -2.1085e+00 -2.8372e+00 -1.9962e+00 +4.4722e+00 -4.7873e+00 +2.6646e-01 -3.7531e+00 +4.7563e+00 -3.8111e-01 -2.1693e+00 +3.5399e+00 -9.2986e-01
847 +2.507847409e+06 +2.507847409e+06 +2.507732599e+06 +2.507732599e+06 -3.2251e+00 +3.9181e+00 -8.6510e-01 +3.8433e+00 +4.5342e+00 +1.5944e+00 -1.0239e+00 -2.1758e+00 -6.8477e-01 -1.2358e-01 -2.3272e+00 +3.8984e+00 +1.9638e+00 -4.0764e-01 -1.9833e+00 +1.2302e+00 -2.8917e+00 +5.0000e+00 -3.3257e+00 +3.8029e+00
% function evaluation | noise-free fitness - Fopt (-3.505800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.316799955e+06 +8.316799955e+06 +8.316449375e+06 +8.316449375e+06 -4.1734e+00 -4.0758e+00 -2.3216e+00 -1.7365e-01 +2.6227e+00 +4.0546e+00 -3.2573e+00 +3.9310e+00 -6.8194e-01 -2.8075e+00 -8.3156e-01 -1.1246e+00 +1.3917e+00 +4.5661e-01 -4.5761e+00 -3.9969e+00 -1.6139e+00 -2.9651e+00 +1.8086e+00 +4.4359e+00
9 +5.174208958e+06 +5.174208958e+06 +5.173858378e+06 +5.173858378e+06 +4.3853e+00 -1.1447e-01 -2.7243e+00 -3.7767e+00 +4.5339e+00 +5.9152e-01 -4.7392e+00 -9.3614e-01 -4.2511e+00 -3.1907e+00 +4.1069e+00 -8.6594e-01 +1.6505e+00 +7.1790e-01 -9.6337e-01 -2.9717e+00 +4.2198e+00 -4.4076e+00 -6.9537e-01 -4.8644e+00
23 +3.344943774e+06 +3.344943774e+06 +3.344593194e+06 +3.344593194e+06 +2.0023e+00 -5.9280e-01 -4.5797e+00 -9.0720e-01 +2.8847e+00 -2.0588e+00 +2.1070e+00 +1.0966e+00 +3.6723e+00 +3.1159e+00 +1.2513e+00 -3.7823e+00 +2.5479e-01 +6.1739e-01 -2.8637e+00 -2.1781e+00 +3.4521e+00 +1.4901e+00 -7.6598e-01 -1.5017e+00
535 +2.229880827e+06 +2.229880827e+06 +2.229530247e+06 +2.229530247e+06 -1.7731e-01 -4.9787e+00 +2.5533e+00 +1.3188e-01 +4.4575e+00 +1.4217e+00 -1.2823e+00 +9.0360e-01 -2.6907e+00 -3.0685e-01 +4.0355e+00 +1.2052e+00 +3.2196e+00 +6.7286e-01 -7.8762e-01 +5.2133e-01 +4.2047e+00 +2.3058e+00 +1.9524e+00 -3.2147e+00
% function evaluation | noise-free fitness - Fopt (-5.700000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.494629375e+07 +9.494629375e+07 +9.494628805e+07 +9.494628805e+07 +4.8544e+00 +2.6865e+00 -1.2381e+00 -3.5257e+00 -4.6882e+00 -4.5149e-01 -2.2861e+00 +3.3058e+00 +2.9538e+00 +1.4118e+00 -4.5590e+00 -1.5299e+00 -3.1302e+00 -3.4430e-01 +4.2846e+00 +4.6320e+00 +2.6814e-01 -4.1867e-01 -3.2495e-02 -4.8255e+00
2 +7.489752612e+06 +7.489752612e+06 +7.489746912e+06 +7.489746912e+06 +2.4938e+00 -3.0598e+00 +1.6893e+00 +1.2745e-01 +2.0761e+00 +2.4840e-01 -2.1076e+00 +1.5858e+00 -4.9462e+00 +4.6068e+00 +1.6984e+00 +3.9797e+00 -1.8902e-01 -4.1879e+00 +4.1371e+00 -2.9583e+00 +1.6919e+00 +1.2700e+00 -3.8886e+00 -4.6526e+00
12 +1.212373632e+06 +1.212373632e+06 +1.212367932e+06 +1.212367932e+06 +4.5744e-02 +2.9912e+00 +2.1672e+00 +3.0585e+00 +1.2121e+00 +3.3115e+00 +1.3541e+00 +1.5591e+00 +3.0981e+00 +1.0286e+00 +2.7930e+00 +1.9351e+00 -4.7736e+00 -3.5014e-01 -1.9137e+00 +4.3993e-01 +4.4289e+00 -3.1133e+00 +1.7139e+00 +4.5757e+00
